customer_id,nome_completo,data_nascimento,genero,estado,cidade,nivel_fidelidade,data_cadastro,opt_in_newsletter,dispositivo_principal,renda_estimada,total_pedidos_historico,ltv_acumulado,segmento_rfm
CLI-01969,João Rodrigues,1999-01-01,F,PI,Piripiri,Bronze,2025-09-10,False,iOS,4637.13,5,3617.69,Em Risco
CLI-01970,Théo Cirino,1990-09-01,M,MG,Montes Claros,Bronze,2024-03-10,False,Desktop,11678.77,2,387.34,Em Risco
CLI-01971,Dante da Cunha,1991-02-11,F,AL,Maceió,Silver,2021-12-11,False,Android,14935.18,16,3750.6,Fiel
CLI-01972,Sra. Ana Sophia Lima,1999-11-15,F,PI,Floriano,Bronze,2025-05-08,True,iOS,23614.44,6,5539.0,Churn
CLI-01973,Marcela Borges,1988-02-04,F,RS,Santa Maria,Silver,2022-03-27,False,Android,14923.67,15,5662.58,Fiel
CLI-01974,Ana Carolina Moura,1999-05-18,M,RJ,Niterói,Bronze,2024-01-08,True,iOS,5148.99,1,413.41,Em Risco
CLI-01975,Olívia Siqueira,1994-03-06,M,SP,São Bernardo do Campo,Silver,2024-04-12,True,Desktop,22283.84,27,10380.5,Promissor
CLI-01976,Sra. Larissa Fonseca,1995-08-16,Não informado,SE,São Cristóvão,Bronze,2024-10-28,False,Android,7528.74,2,398.02,Promissor
CLI-01977,Erick Barbosa,1989-08-28,F,PB,Patos,Silver,2022-06-25,False,Android,21599.54,26,6503.24,Fiel
CLI-01978,Gael Castro,1988-06-22,F,GO,Goiânia,Platinum,2021-03-04,False,Android,6904.54,56,16719.48,Fiel
CLI-01979,Enzo da Rocha,2005-10-17,F,RJ,Niterói,Bronze,2024-10-24,False,Android,19160.66,4,708.87,Promissor
CLI-01980,Dom Melo,2000-10-28,F,AM,Coari,Silver,2024-03-15,True,Android,20120.78,8,5072.05,Em Risco
CLI-01981,Lavínia Andrade,2002-09-22,M,SC,Criciúma,Gold,2022-03-17,True,Android,14031.91,38,27138.08,Promissor
CLI-01982,Theo Azevedo,1999-07-23,F,PB,Campina Grande,Bronze,2021-01-23,True,Desktop,15603.83,10,1324.16,Hibernando
CLI-01983,Marcelo da Conceição,2006-11-22,M,BA,Vitória da Conquista,Silver,2022-05-09,False,iOS,19235.89,8,5577.33,Promissor
CLI-01984,Lorena Castro,1994-08-27,F,RN,Parnamirim,Bronze,2022-10-04,True,Android,23191.07,7,1298.33,Churn
CLI-01985,Sofia Melo,2005-11-23,F,AP,Mazagão,Bronze,2024-12-02,False,iOS,12634.89,8,6619.85,Promissor
CLI-01986,Manuela Montenegro,2002-02-13,M,SE,Lagarto,Silver,2023-09-10,False,Android,3777.76,11,9199.88,Promissor
CLI-01987,Ravi Nunes,1999-08-13,F,SP,São Bernardo do Campo,Bronze,2020-11-21,True,Android,11227.84,4,1219.93,Em Risco
CLI-01988,Lunna Fogaça,2001-06-10,NB,SC,Joinville,Bronze,2020-04-07,True,Android,19731.12,7,3811.82,Hibernando
CLI-01989,Rhavi Santos,1989-11-26,M,RS,Porto Alegre,Silver,2023-06-07,False,Android,8906.73,10,4230.28,Em Risco
CLI-01990,Catarina Rezende,1991-03-05,M,PB,Bayeux,Bronze,2021-05-16,True,Android,18483.13,8,1552.86,Churn
CLI-01991,Matteo Cavalcante,1986-03-02,F,AL,Palmeira dos Índios,Bronze,2020-07-04,False,Desktop,10610.15,8,2277.9,Churn
CLI-01992,Dra. Maria Isis Sampaio,1990-02-18,M,PB,Patos,Bronze,2024-04-22,False,iOS,2821.06,10,2519.99,Promissor
CLI-01993,Bryan Sousa,1988-03-06,F,ES,Serra,Bronze,2021-09-21,True,Android,15042.79,4,2397.71,Churn
CLI-01994,Sr. Davi Luiz Cunha,1995-06-19,F,SP,Santos,Bronze,2022-01-05,True,Android,14626.01,7,1914.63,Em Risco
CLI-01995,Lucca Sales,1989-08-14,F,PE,Caruaru,Gold,2021-10-24,True,iOS,18121.32,53,12207.63,Fiel
CLI-01996,Joaquim da Mota,2006-03-14,F,PB,Bayeux,Gold,2024-01-06,True,Android,3025.69,58,13574.64,Fiel
CLI-01997,Sra. Eloá Macedo,1999-01-24,F,RR,Boa Vista,Bronze,2020-06-22,True,Android,12784.66,2,454.55,Hibernando
CLI-01998,Ana Beatriz Cavalcanti,1987-09-21,M,PR,Curitiba,Silver,2021-11-08,False,Android,19164.23,29,15892.07,Em Risco
CLI-01999,Ana Lívia Casa Grande,1985-06-08,M,PE,Paulista,Bronze,2020-08-03,True,iOS,5769.65,3,883.89,Em Risco
CLI-02000,Carolina Vieira,1990-08-25,M,MA,Caxias,Bronze,2020-06-10,False,Android,23504.48,10,5123.91,Promissor
CLI-02001,Srta. Gabriela Leão,2006-09-27,F,SC,Joinville,Bronze,2025-12-24,True,iOS,3692.86,1,1018.49,Hibernando
CLI-02002,Guilherme Caldeira,2003-06-05,M,AL,Palmeira dos Índios,Bronze,2025-05-16,False,Android,23893.18,7,1132.39,Em Risco
CLI-02003,Luiz Henrique Campos,1999-04-15,F,MA,Timon,Bronze,2024-08-23,True,iOS,18179.75,5,2653.66,Churn
CLI-02004,Thomas Lopes,1999-01-14,F,AL,Rio Largo,Silver,2020-03-20,True,Android,14255.19,21,9838.29,Fiel
CLI-02005,Ana Vitória Pires,1989-07-22,F,RJ,Petrópolis,Gold,2025-02-23,True,Android,21977.95,56,33297.91,Fiel
CLI-02006,Anna Liz Pereira,1997-12-23,F,MT,Sinop,Bronze,2023-09-17,False,iOS,24311.82,1,668.77,Promissor
CLI-02007,Gustavo Henrique da Luz,2003-09-07,F,BA,Salvador,Silver,2020-03-25,False,iOS,17625.66,29,23683.32,Em Risco
CLI-02008,Noah das Neves,2004-02-20,F,PB,João Pessoa,Bronze,2024-11-09,False,iOS,20037.5,9,1654.83,Em Risco
CLI-02009,Srta. Maria Júlia Moreira,1986-08-15,F,AL,Maceió,Silver,2025-02-24,True,Android,14829.37,6,2561.64,Promissor
CLI-02010,Leonardo Casa Grande,1989-11-10,M,BA,Itabuna,Bronze,2023-02-22,True,Android,2511.34,1,315.79,Em Risco
CLI-02011,Rafael Almeida,1996-01-24,F,MG,Belo Horizonte,Silver,2021-01-12,False,Android,23431.53,6,1552.82,Em Risco
CLI-02012,Lavínia Abreu,1985-11-06,M,TO,Araguaína,Bronze,2024-08-12,False,iOS,21852.15,10,7573.42,Promissor
CLI-02013,Diogo Cirino,2004-12-15,M,BA,Itabuna,Bronze,2025-05-09,True,Android,8828.81,3,1086.45,Churn
CLI-02014,José Miguel Jesus,1991-08-10,F,MG,Contagem,Bronze,2020-11-28,False,Android,24624.23,6,1413.13,Hibernando
CLI-02015,Théo Farias,1997-12-19,M,BA,Camaçari,Silver,2025-10-15,True,Android,14429.38,17,9063.07,Promissor
CLI-02016,Kaique Sá,2006-01-26,F,ES,Serra,Bronze,2022-09-10,True,iOS,3284.35,10,7168.51,Em Risco
CLI-02017,Rhavi Cavalcanti,1994-12-02,F,RN,Macaíba,Bronze,2025-06-15,True,Android,19709.18,5,1384.01,Promissor
CLI-02018,Sofia Dias,1988-02-23,F,BA,Itabuna,Bronze,2020-12-17,True,iOS,14012.77,6,5127.89,Churn
CLI-02019,Sara Costela,1990-02-08,F,MA,Açailândia,Silver,2022-10-14,False,iOS,17143.77,8,3989.78,Em Risco
CLI-02020,Ravy Cassiano,1986-03-05,M,DF,Brasília,Silver,2025-07-09,True,Desktop,10036.3,9,3848.73,Promissor
CLI-02021,Thales Monteiro,2001-08-26,F,GO,Aparecida de Goiânia,Bronze,2024-02-23,False,Desktop,16199.13,10,2100.06,Churn
CLI-02022,Bárbara Farias,1994-03-19,F,PE,Petrolina,Silver,2021-08-04,False,Android,6555.35,20,13928.58,Em Risco
CLI-02023,Apollo Lima,1995-09-02,F,MG,Juiz de Fora,Bronze,2022-06-26,False,iOS,12126.79,3,2138.86,Promissor
CLI-02024,Camila Nascimento,2002-09-15,M,MT,Tangará da Serra,Gold,2023-06-10,False,Android,7801.0,32,10805.35,Fiel
CLI-02025,José Rodrigues,2003-12-07,F,AP,Santana,Bronze,2023-01-23,False,Android,24727.1,6,4563.19,Promissor
CLI-02026,Igor da Mota,2001-10-01,F,MA,Caxias,Silver,2020-03-27,True,Desktop,18672.26,13,9136.65,Promissor
CLI-02027,Henry Martins,1987-06-14,NB,RN,Natal,Silver,2024-07-05,False,Desktop,3135.01,27,7178.03,Fiel
CLI-02028,Luiz Gustavo Casa Grande,1995-04-04,F,AP,Laranjal do Jari,Bronze,2023-01-05,True,Android,12399.83,3,1495.2,Hibernando
CLI-02029,Luiz Henrique Costa,2005-11-06,F,AL,Maceió,Silver,2022-05-15,True,Android,14731.14,16,7483.35,Fiel
CLI-02030,Raquel Lima,2000-09-25,M,GO,Aparecida de Goiânia,Bronze,2020-07-14,True,Android,14055.99,2,796.53,Churn
CLI-02031,Sr. Luiz Otávio Porto,1994-02-17,F,SE,Itabaiana,Bronze,2020-03-21,True,iOS,17412.38,9,5535.69,Hibernando
CLI-02032,Ágatha das Neves,1995-10-09,F,PE,Olinda,Silver,2023-10-23,True,Android,18085.28,24,11132.85,Em Risco
CLI-02033,Bruno Moraes,1995-03-02,F,SE,Itabaiana,Silver,2021-02-22,False,Desktop,12856.11,12,7517.18,Em Risco
CLI-02034,Ana Beatriz Dias,1985-04-28,M,SC,Joinville,Gold,2023-07-17,False,Android,14765.65,42,29356.98,Fiel
CLI-02035,Sra. Maria Júlia Macedo,1989-09-15,F,GO,Anápolis,Bronze,2025-07-01,True,iOS,8544.35,4,1139.12,Promissor
CLI-02036,Noah da Costa,2002-04-27,F,SP,Ribeirão Preto,Platinum,2021-05-21,True,iOS,12068.86,111,53257.61,Fiel
CLI-02037,Luigi Barros,1999-08-21,M,SP,São Bernardo do Campo,Bronze,2025-01-02,True,Desktop,3870.15,5,1736.66,Churn
CLI-02038,Liam Casa Grande,2006-03-06,M,MA,Imperatriz,Bronze,2024-06-27,True,Android,18853.47,8,5139.44,Hibernando
CLI-02039,Rebeca Camargo,1998-09-20,M,RN,Parnamirim,Bronze,2025-12-22,True,iOS,4839.98,4,3945.01,Promissor
CLI-02040,Pedro Henrique Cavalcante,1987-06-26,F,MS,Grande Dourados,Bronze,2024-07-21,False,Desktop,24696.13,5,2138.22,Hibernando
CLI-02041,Yan Ferreira,1993-09-22,M,RR,Boa Vista,Bronze,2022-12-22,False,iOS,4087.44,7,3509.44,Hibernando
CLI-02042,Ayla Sales,1996-09-15,F,SE,São Cristóvão,Silver,2025-08-01,True,Android,23650.38,5,2825.91,Fiel
CLI-02043,Natália Albuquerque,1998-05-02,F,RO,Ariquemes,Silver,2023-07-01,False,Desktop,3561.97,25,12093.29,Fiel
CLI-02044,Nina Sales,1988-04-24,F,CE,Sobral,Gold,2024-08-03,False,Android,9710.54,39,8708.23,Fiel
CLI-02045,Luiz Gustavo Jesus,1985-02-12,F,RJ,Rio de Janeiro,Gold,2021-04-15,True,Android,17258.58,32,20208.93,Fiel
CLI-02046,Sr. Vitor Hugo Gonçalves,1995-07-12,F,GO,Rio Verde,Bronze,2024-07-22,True,iOS,15287.78,10,4740.82,Churn
CLI-02047,Leandro Cavalcante,1995-06-21,F,BA,Vitória da Conquista,Silver,2021-12-21,True,iOS,10702.37,17,4927.48,Fiel
CLI-02048,Sr. Luigi Vasconcelos,2004-06-06,NB,SE,Aracaju,Gold,2025-06-05,False,Android,19906.9,57,37310.15,Campeão
CLI-02049,Melina Barbosa,1987-07-21,F,PI,Parnaíba,Silver,2022-02-28,False,Android,13557.09,7,4067.49,Fiel
CLI-02050,Isaque Leão,1991-01-26,F,CE,Caucaia,Silver,2025-03-16,True,iOS,18939.65,25,11945.57,Promissor
CLI-02051,Gabriel Rios,1996-11-28,M,BA,Salvador,Silver,2021-03-24,True,iOS,19077.65,7,5698.57,Promissor
CLI-02052,Yasmin Campos,2005-01-19,M,RS,Canoas,Bronze,2022-02-06,False,iOS,10455.59,2,1764.55,Churn
CLI-02053,Rafael Moraes,1985-05-27,M,PA,Castanhal,Silver,2023-10-09,True,iOS,11649.32,7,2157.42,Fiel
CLI-02054,João Felipe Mendes,1988-04-26,F,AC,Rio Branco,Bronze,2022-12-24,True,Desktop,16018.6,4,1282.06,Churn
CLI-02055,José Miguel Sousa,1998-09-14,F,PI,Parnaíba,Silver,2020-03-16,False,Desktop,16433.03,12,3611.65,Fiel
CLI-02056,Henry Montenegro,1992-01-03,NB,PR,Cascavel,Gold,2022-10-28,True,iOS,14763.3,34,18075.16,Promissor
CLI-02057,Sara Pastor,1998-05-26,M,SP,Sorocaba,Silver,2022-03-07,True,Android,5966.8,8,4841.58,Em Risco
CLI-02058,Sr. Ravi Novaes,2002-12-27,M,SC,Blumenau,Silver,2025-04-04,False,Android,13503.76,19,13520.06,Promissor
CLI-02059,José Pedro Barros,2005-04-23,F,SP,Ribeirão Preto,Platinum,2024-10-03,True,iOS,22003.17,109,28236.99,Fiel
CLI-02060,Dr. Nathan Brito,1992-05-26,M,PR,Londrina,Bronze,2022-10-12,True,iOS,11293.91,7,1350.24,Churn
CLI-02061,Eloá Vasconcelos,1989-06-23,F,SE,Itabaiana,Bronze,2025-08-05,True,iOS,6906.54,4,881.3,Hibernando
CLI-02062,Luan Pereira,2006-12-25,M,PI,Teresina,Bronze,2020-06-25,True,iOS,11030.1,8,8240.04,Hibernando
CLI-02063,Mirella Oliveira,1999-01-01,F,ES,Serra,Silver,2022-10-20,True,Android,21879.18,13,5507.97,Promissor
CLI-02064,Sra. Isabela da Rocha,1986-01-16,M,CE,Caucaia,Bronze,2020-12-22,False,Android,3978.28,6,2506.31,Em Risco
CLI-02065,Rebeca Caldeira,1990-04-10,F,MS,Corumbá,Silver,2021-01-26,False,iOS,14688.51,29,15422.07,Promissor
CLI-02066,Arthur Gabriel Silveira,1990-04-15,F,SC,Criciúma,Silver,2022-10-24,False,Desktop,23050.02,5,3474.94,Fiel
CLI-02067,Sra. Julia Monteiro,1995-12-09,NB,MG,Contagem,Gold,2022-06-28,False,Android,24186.74,22,6836.52,Promissor
CLI-02068,Caleb Mendonça,1992-07-16,M,MT,Várzea Grande,Gold,2024-09-07,True,Android,23939.07,50,27794.37,Promissor
CLI-02069,Arthur Vargas,1998-05-15,F,SP,Santos,Silver,2022-09-10,True,Android,18513.5,18,8312.18,Em Risco
CLI-02070,Sra. Kamilly Pimenta,1989-01-13,F,BA,Camaçari,Bronze,2021-02-15,True,Android,8353.33,6,2023.02,Promissor
CLI-02071,Luiz Miguel Pimenta,1993-05-26,F,SP,Sorocaba,Silver,2020-06-15,True,iOS,4039.94,10,6150.98,Em Risco
CLI-02072,Melina Ferreira,1997-01-28,M,PE,Recife,Bronze,2021-07-03,True,iOS,18458.74,2,1005.22,Em Risco
CLI-02073,Isabel Gomes,1997-09-08,F,AL,Rio Largo,Bronze,2023-09-25,True,iOS,8505.64,5,4893.46,Hibernando
CLI-02074,Léo Martins,1995-05-11,Não informado,PI,Picos,Bronze,2024-06-22,False,Android,4586.11,7,3979.67,Hibernando
CLI-02075,Sophia Camargo,1989-04-17,M,SP,Campinas,Platinum,2023-10-16,False,Android,11288.02,64,40360.26,Fiel
CLI-02076,Dr. Henry Gabriel Oliveira,1986-10-11,F,DF,Taguatinga,Silver,2025-11-15,False,Android,15405.7,5,4035.37,Promissor
CLI-02077,Benjamin Cirino,1987-04-14,M,PI,Teresina,Bronze,2025-05-28,True,Android,19273.87,1,335.42,Churn
CLI-02078,Yan Lopes,1998-03-26,M,MA,São Luís,Bronze,2023-10-11,True,iOS,10496.49,10,4498.39,Churn
CLI-02079,Otto Almeida,1994-03-27,M,CE,Maracanaú,Bronze,2020-12-25,True,Android,10212.89,8,5913.17,Churn
CLI-02080,Srta. Stella Melo,1987-11-15,M,RJ,Rio de Janeiro,Silver,2021-05-10,True,Android,7770.29,19,10863.01,Em Risco
CLI-02081,Melissa Pacheco,1990-07-09,M,RN,Mossoró,Silver,2025-09-20,True,Android,12511.51,20,13031.32,Em Risco
CLI-02082,Rebeca Campos,2004-05-21,F,RJ,Niterói,Bronze,2025-06-15,True,Android,24979.16,7,5765.5,Hibernando
CLI-02083,Allana Azevedo,1994-03-21,M,MG,Montes Claros,Platinum,2025-11-28,False,iOS,22568.6,61,23699.78,Campeão
CLI-02084,Pietro Porto,2002-08-23,F,SC,Chapecó,Bronze,2022-07-22,True,iOS,22418.36,8,4890.28,Hibernando
CLI-02085,Ana Sophia Peixoto,1987-06-17,NB,CE,Maracanaú,Bronze,2024-03-24,False,iOS,14239.16,2,1769.25,Promissor
CLI-02086,Olivia Vieira,2003-02-04,M,RJ,Rio de Janeiro,Silver,2023-02-03,True,Android,4819.1,14,9821.0,Promissor
CLI-02087,Nicolas Azevedo,2003-08-12,NB,PI,Parnaíba,Silver,2022-03-24,False,iOS,17586.55,29,12997.8,Fiel
CLI-02088,Joaquim Aparecida,2006-08-10,M,RN,Mossoró,Gold,2024-11-27,True,iOS,5808.21,46,20546.95,Promissor
CLI-02089,Vicente da Luz,2005-12-25,M,PB,João Pessoa,Bronze,2024-01-18,False,iOS,11768.53,3,2148.26,Em Risco
CLI-02090,Sr. Gael Jesus,1991-09-07,Não informado,GO,Rio Verde,Bronze,2024-11-12,False,Android,2526.19,8,1440.22,Hibernando
CLI-02091,Sra. Maria Alice Silveira,2003-01-15,M,PB,João Pessoa,Bronze,2020-04-16,False,Desktop,12279.48,9,5942.8,Promissor
CLI-02092,Gustavo Ribeiro,2000-12-02,M,PA,Ananindeua,Gold,2024-09-08,True,iOS,18757.07,32,18085.55,Promissor
CLI-02093,Sarah da Cruz,1996-01-28,F,RN,Mossoró,Silver,2023-05-22,True,Android,10610.14,13,8534.36,Promissor
CLI-02094,Helena Leão,1988-08-19,F,AC,Feijó,Bronze,2022-08-16,True,iOS,5478.48,10,4809.15,Em Risco
CLI-02095,Gabriel Duarte,1997-10-08,F,PR,Ponta Grossa,Bronze,2020-04-05,False,Desktop,23930.05,7,4561.1,Churn
CLI-02096,Luana Gomes,1986-08-25,F,RJ,Petrópolis,Bronze,2022-01-24,True,Desktop,12962.15,7,1824.9,Churn
CLI-02097,Emanuella Rios,2002-04-16,F,BA,Salvador,Silver,2025-10-19,False,iOS,11684.38,5,1191.61,Fiel
CLI-02098,Matteo Lopes,1992-04-09,F,RJ,Niterói,Platinum,2021-03-18,False,Android,21240.24,75,40613.13,Campeão
CLI-02099,Gabrielly Teixeira,2003-04-04,M,SE,Nossa Senhora do Socorro,Gold,2020-04-26,False,iOS,2655.38,29,22556.63,Promissor
CLI-02100,Sra. Marcela Rodrigues,1993-01-07,M,PE,Caruaru,Silver,2025-08-01,False,Android,14591.64,13,3329.35,Fiel
CLI-02101,Stella Costa,1997-11-25,F,PR,Cascavel,Gold,2020-03-12,True,iOS,4773.12,56,30467.6,Campeão
CLI-02102,Bianca Ramos,1998-10-22,F,BA,Salvador,Silver,2023-09-01,True,Android,21219.97,25,13097.55,Em Risco
CLI-02103,Evelyn Pacheco,2002-04-15,M,BA,Camaçari,Bronze,2024-11-06,True,Android,17073.09,7,2241.09,Hibernando
CLI-02104,Brayan da Costa,2004-04-09,F,RS,Santa Maria,Platinum,2025-03-17,True,Android,22979.01,101,31807.38,Campeão
CLI-02105,Sara Garcia,1987-12-12,NB,MT,Várzea Grande,Bronze,2020-04-06,False,Android,20035.99,2,1031.54,Promissor
CLI-02106,Carolina Castro,1997-07-14,M,ES,Vila Velha,Silver,2025-11-17,True,iOS,9197.45,17,11924.13,Promissor
CLI-02107,Maria Eduarda Vasconcelos,2003-11-18,M,ES,Cariacica,Bronze,2023-04-05,True,Desktop,14374.09,9,5084.28,Em Risco
CLI-02108,André Azevedo,1989-02-11,F,MG,Juiz de Fora,Bronze,2022-10-25,False,Android,11829.22,7,2265.39,Churn
CLI-02109,Sra. Maria Luísa Barbosa,2004-05-01,F,MA,Açailândia,Silver,2021-09-19,False,iOS,17190.66,16,7074.52,Promissor
CLI-02110,Stephany Jesus,1991-01-02,NB,PB,João Pessoa,Bronze,2021-12-28,True,Android,10960.97,2,286.43,Promissor
CLI-02111,Kevin Pinto,2006-08-07,M,SC,Blumenau,Silver,2025-12-27,True,Android,15196.31,10,2784.6,Promissor
CLI-02112,Lara Rezende,1985-02-19,M,SP,Ribeirão Preto,Silver,2020-01-20,False,Android,19325.27,5,1742.76,Promissor
CLI-02113,Breno Vieira,1999-09-19,F,ES,Serra,Bronze,2025-12-07,False,iOS,20386.59,8,4606.69,Churn
CLI-02114,Sr. Davi Lucas Garcia,2000-02-14,F,AP,Macapá,Gold,2022-12-22,True,Android,13543.95,57,25081.81,Campeão
CLI-02115,Leonardo Pereira,2003-05-09,M,RN,São Gonçalo do Amarante,Bronze,2023-04-23,False,Android,23757.09,4,2163.96,Em Risco
CLI-02116,José Miguel Abreu,1995-07-14,M,PI,Floriano,Bronze,2022-02-18,True,iOS,15851.84,4,2193.56,Churn
CLI-02117,Hellena Cunha,1999-05-08,F,GO,Luziânia,Gold,2022-06-02,True,iOS,6049.21,53,41706.76,Promissor
CLI-02118,Alexandre Almeida,2003-11-19,F,ES,Vila Velha,Bronze,2025-07-09,True,iOS,19926.89,7,6138.51,Hibernando
CLI-02119,Ana Sophia Porto,1995-03-04,F,MA,Açailândia,Bronze,2021-02-22,True,Android,3512.65,6,2650.46,Promissor
CLI-02120,Arthur Gabriel Porto,1997-07-01,F,PE,Olinda,Bronze,2022-10-26,True,Android,23065.14,1,279.33,Promissor
CLI-02121,Ana Laura Rios,1990-02-26,M,MG,Juiz de Fora,Bronze,2022-01-25,False,iOS,14903.11,4,3135.42,Promissor
CLI-02122,Oliver Gomes,2005-01-02,F,PI,Teresina,Bronze,2022-02-11,True,Android,18579.6,9,4455.91,Churn
CLI-02123,Sr. Rafael Lopes,2001-06-11,F,SP,São Paulo,Silver,2025-01-25,True,Desktop,4883.38,5,1231.29,Promissor
CLI-02124,Henry da Rosa,1994-06-28,M,ES,Vitória,Gold,2023-02-18,False,iOS,4538.87,20,17374.61,Fiel
CLI-02125,Emanuel Cavalcanti,1997-11-26,M,DF,Sobradinho,Bronze,2025-06-02,True,iOS,14475.73,6,2599.8,Hibernando
CLI-02126,Henry Montenegro,1985-09-01,M,PI,Piripiri,Bronze,2025-05-20,False,iOS,21616.23,3,1692.35,Hibernando
CLI-02127,Giovanna Pinto,1988-10-14,F,PI,Teresina,Gold,2020-03-19,True,Android,24138.71,29,7370.98,Campeão
CLI-02128,Bella Camargo,1991-08-28,F,PB,João Pessoa,Bronze,2025-02-16,True,Android,14670.28,8,3140.31,Promissor
CLI-02129,Bianca Casa Grande,1990-07-26,M,RJ,Rio de Janeiro,Bronze,2025-03-24,False,Android,23721.83,1,643.85,Promissor
CLI-02130,Alexandre Aragão,1988-09-14,M,AL,Maceió,Bronze,2020-11-03,False,iOS,20048.05,9,1864.41,Hibernando
CLI-02131,João Felipe Camargo,1991-01-06,F,AP,Mazagão,Gold,2022-06-19,False,Desktop,7476.14,47,31282.96,Campeão
CLI-02132,Srta. Catarina Ferreira,2006-12-17,F,RN,Macaíba,Gold,2025-10-28,True,Android,19663.23,21,16377.19,Promissor
CLI-02133,Lorena Monteiro,1996-03-03,F,MG,Contagem,Gold,2020-03-25,True,Android,8666.92,18,13660.17,Campeão
CLI-02134,Erick Carvalho,1998-01-18,M,MS,Campo Grande,Bronze,2025-02-23,True,iOS,7811.93,10,4807.74,Em Risco
CLI-02135,Gustavo Henrique da Rosa,1996-01-27,F,MA,Timon,Bronze,2023-01-19,True,iOS,23754.95,6,5338.31,Em Risco
CLI-02136,Vinicius Moreira,1992-11-20,F,MA,Caxias,Bronze,2025-09-27,False,Android,4258.92,6,2697.65,Churn
CLI-02137,Vicente Castro,1996-08-28,F,TO,Palmas,Bronze,2025-08-14,False,iOS,16108.44,3,1112.7,Churn
CLI-02138,Joana Costa,1997-05-16,M,AL,Arapiraca,Gold,2021-09-21,False,iOS,9703.8,40,12146.04,Promissor
CLI-02139,Yan Albuquerque,1999-07-03,F,RJ,Duque de Caxias,Gold,2020-07-13,True,iOS,15927.19,23,17390.8,Fiel
CLI-02140,Maria Alice Borges,2005-11-14,M,PB,Bayeux,Bronze,2023-11-02,False,Android,9145.43,2,784.89,Promissor
CLI-02141,Leonardo Vieira,1991-02-23,F,PI,Piripiri,Bronze,2021-06-05,False,Desktop,21200.7,5,1214.04,Hibernando
CLI-02142,Henry Pacheco,1994-10-13,M,MA,Açailândia,Bronze,2020-08-06,True,Desktop,10599.56,2,851.28,Churn
CLI-02143,Maria Cecília Silveira,1987-04-24,NB,BA,Vitória da Conquista,Silver,2020-09-09,False,iOS,8983.49,16,11752.59,Em Risco
CLI-02144,Maria Cecília Rezende,1988-01-20,M,ES,Vila Velha,Bronze,2020-03-19,False,Android,8736.18,5,4163.57,Hibernando
CLI-02145,Calebe Oliveira,2002-08-17,F,RJ,Nova Iguaçu,Silver,2021-05-23,False,Desktop,15814.17,30,22385.74,Em Risco
CLI-02146,Ágatha Abreu,1988-02-14,M,BA,Salvador,Silver,2024-03-08,False,Android,14133.51,7,2112.4,Em Risco
CLI-02147,Luara Mendes,2003-07-05,M,RJ,Rio de Janeiro,Silver,2022-03-14,True,Desktop,7383.5,16,12804.93,Em Risco
CLI-02148,Sr. Lucas Gabriel Leão,1994-06-28,F,PI,Piripiri,Bronze,2021-07-07,False,Android,13614.78,5,2704.24,Hibernando
CLI-02149,Ana Lívia da Cunha,1990-03-21,M,CE,Juazeiro do Norte,Silver,2022-04-11,False,iOS,14954.62,8,1766.07,Em Risco
CLI-02150,Paulo Rezende,1992-09-24,F,CE,Juazeiro do Norte,Bronze,2024-03-17,True,iOS,23089.34,8,2670.25,Promissor
CLI-02151,Aylla Vargas,2000-05-11,F,DF,Ceilândia,Silver,2025-12-27,True,Android,7171.16,21,9866.67,Fiel
CLI-02152,Laura da Paz,2004-04-04,F,SC,Chapecó,Silver,2022-12-05,True,Android,22715.75,17,4155.29,Fiel
CLI-02153,Enrico Ferreira,1988-01-26,NB,PB,Campina Grande,Bronze,2023-02-09,True,iOS,12880.62,5,2250.81,Promissor
CLI-02154,Dom Novaes,2004-08-04,M,PR,Londrina,Bronze,2020-11-28,False,iOS,6204.12,6,2248.31,Churn
CLI-02155,Vinicius Nogueira,1985-01-24,F,AP,Oiapoque,Bronze,2021-11-10,False,iOS,18272.86,4,1617.53,Promissor
CLI-02156,Laura Siqueira,2001-09-03,F,RN,Natal,Gold,2023-09-13,True,Android,5952.54,18,15844.09,Campeão
CLI-02157,Ana Cecília Silva,1992-09-05,F,SC,Chapecó,Silver,2023-05-19,True,Android,22096.23,6,4214.45,Fiel
CLI-02158,Aylla Câmara,1999-01-10,M,MS,Campo Grande,Bronze,2023-04-22,True,Desktop,9467.21,2,1684.25,Hibernando
CLI-02159,Dr. Leonardo Borges,1985-04-13,F,SE,Lagarto,Bronze,2023-07-28,False,iOS,6146.22,6,2416.28,Promissor
CLI-02160,Raquel Cassiano,1990-11-21,M,SP,São Paulo,Platinum,2024-03-04,True,Desktop,13317.13,104,65461.59,Fiel
CLI-02161,Augusto da Cunha,1991-10-07,M,BA,Feira de Santana,Gold,2021-01-10,False,Android,3325.39,38,24832.46,Fiel
CLI-02162,Davi Lucca Borges,2002-06-08,F,MA,São Luís,Bronze,2020-03-07,False,Desktop,15511.26,5,2670.74,Churn
CLI-02163,Dra. Ayla Moreira,2006-05-28,M,SP,São Paulo,Platinum,2023-06-04,False,Desktop,13022.86,49,34498.01,Campeão
CLI-02164,Jade Novaes,1992-07-09,F,PB,João Pessoa,Silver,2025-09-04,True,iOS,24659.52,7,5141.54,Em Risco
CLI-02165,Bárbara Viana,1990-02-20,F,BA,Itabuna,Silver,2021-08-19,False,Desktop,10070.21,29,7112.02,Promissor
